"Date","Price","Open","High","Low","Vol.","Change %"
"May 27, 2018","1,298.30","1,299.80","1,299.90","1,296.10","-","-7.48%"
"May 28, 2018","1,297.60","1,298.40","1,299.70","1,294.70","-","-0.05%"
"May 29, 2018","1,393.70","1,393.70","1,393.70","1,393.70","0.08K","7.41%"
"May 30, 2018","1,396.70","1,396.70","1,396.70","1,396.70","50.85K","0.22%"
"May 31, 2018","1,395.00","1,395.00","1,395.00","1,395.00","4.08K","-0.12%"
"Jun 01, 2018","1,390.10","1,392.40","1,392.40","1,392.40","0.00K","-0.35%"
"Jun 04, 2018","1,389.50","1,389.60","1,390.50","1,389.60","0.00K","-0.04%"
"Jun 05, 2018","1,394.50","1,394.50","1,394.50","1,394.50","0.36K","0.36%"
"Jun 06, 2018","1,393.90","1,393.90","1,393.90","1,393.90","0.03K","-0.04%"
"Jun 07, 2018","1,394.80","1,394.80","1,394.80","1,394.80","0.08K","0.06%"
"Jun 08, 2018","1,394.80","1,394.80","1,394.80","1,394.80","0.65K","0.00%"
"Jun 11, 2018","1,395.90","1,395.90","1,395.90","1,395.90","0.07K","0.08%"
"Jun 12, 2018","1,392.20","1,392.20","1,392.20","1,392.20","0.15K","-0.27%"
"Jun 13, 2018","1,393.90","1,393.90","1,393.90","1,393.90","0.14K","0.12%"
"Jun 14, 2018","1,401.00","1,401.00","1,401.00","1,401.00","0.05K","0.51%"
"Jun 15, 2018","1,369.70","1,369.70","1,369.70","1,369.70","0.59K","-2.23%"
"Jun 18, 2018","1,371.50","1,371.50","1,371.50","1,371.50","0.04K","0.13%"
"Jun 19, 2018","1,369.60","1,369.60","1,369.60","1,369.60","0.03K","-0.14%"
"Jun 20, 2018","1,365.70","1,376.80","1,376.80","1,376.80","0.00K","-0.28%"
"Jun 21, 2018","1,361.40","1,360.00","1,360.00","1,360.00","0.00K","-0.31%"
"Jun 22, 2018","1,361.70","1,365.00","1,365.00","1,365.00","0.00K","0.02%"
"Jun 25, 2018","1,359.60","1,353.70","1,353.70","1,353.70","0.00K","-0.15%"
"Jun 26, 2018","1,350.00","1,350.00","1,350.00","1,350.00","0.09K","-0.71%"
"Jun 27, 2018","1,345.50","1,345.50","1,345.50","1,345.50","0.01K","-0.33%"
"Jun 28, 2018","1,340.00","1,340.00","1,340.00","1,340.00","0.38K","-0.41%"
"Jun 29, 2018","1,343.70","1,343.70","1,343.70","1,343.70","0.05K","0.28%"
"Jul 02, 2018","1,329.70","1,329.70","1,329.70","1,329.70","0.03K","-1.04%"
"Jul 03, 2018","1,342.20","1,342.20","1,342.20","1,342.20","0.04K","0.94%"
"Jul 04, 2018","1,258.10","1,256.20","1,262.40","1,255.30","-","-6.27%"
"Jul 05, 2018","1,347.40","1,347.40","1,347.40","1,347.40","0.01K","7.10%"
"Jul 06, 2018","1,344.60","1,344.60","1,344.60","1,344.60","0.01K","-0.21%"
"Jul 09, 2018","1,348.80","1,348.80","1,348.80","1,348.80","0.04K","0.31%"
"Jul 10, 2018","1,344.90","1,344.90","1,344.90","1,344.90","0.07K","-0.29%"
"Jul 11, 2018","1,333.10","1,333.10","1,333.10","1,333.10","0.03K","-0.88%"
"Jul 12, 2018","1,335.20","1,335.20","1,335.20","1,335.20","0.01K","0.16%"
"Jul 13, 2018","1,329.00","1,327.00","1,327.00","1,327.00","0.00K","-0.46%"
"Jul 16, 2018","1,327.50","1,327.50","1,327.50","1,327.50","0.00K","-0.11%"
"Jul 17, 2018","1,314.60","1,320.00","1,320.00","1,320.00","0.03K","-0.97%"
"Jul 18, 2018","1,315.00","1,315.00","1,315.00","1,315.00","0.00K","0.03%"
"Jul 19, 2018","1,310.40","1,302.00","1,302.00","1,302.00","0.08K","-0.35%"
"Jul 20, 2018","1,316.80","1,316.80","1,316.80","1,316.80","0.15K","0.49%"
"Jul 23, 2018","1,310.70","1,307.60","1,307.60","1,307.60","0.00K","-0.46%"
"Jul 24, 2018","1,310.80","1,310.80","1,310.80","1,310.80","0.04K","0.01%"
"Jul 25, 2018","1,316.70","1,316.70","1,316.70","1,316.70","0.06K","0.45%"
"Jul 26, 2018","1,311.50","1,311.50","1,311.50","1,311.50","0.00K","-0.39%"
"Jul 27, 2018","1,309.00","1,309.00","1,309.00","1,309.00","0.00K","-0.19%"
"Jul 30, 2018","1,307.70","1,306.90","1,309.10","1,301.90","0.01K","-0.10%"
"Jul 31, 2018","1,309.80","1,309.80","1,309.80","1,309.80","2.72K","0.16%"
"Aug 01, 2018","1,304.00","1,304.00","1,304.00","1,304.00","1.03K","-0.44%"
"Aug 02, 2018","1,296.20","1,308.00","1,308.00","1,308.00","0.00K","-0.60%"
"Aug 03, 2018","1,299.40","1,288.80","1,298.40","1,288.80","0.01K","0.25%"
"Aug 06, 2018","1,293.60","1,302.80","1,305.00","1,298.60","0.01K","-0.45%"
"Aug 07, 2018","1,294.20","1,294.20","1,294.20","1,294.20","0.72K","0.05%"
"Aug 08, 2018","1,296.80","1,296.80","1,296.80","1,296.80","0.21K","0.20%"
"Aug 09, 2018","1,295.80","1,295.80","1,295.80","1,295.80","0.04K","-0.08%"
"Aug 10, 2018","1,294.60","1,294.60","1,294.60","1,294.60","0.08K","-0.09%"
"Aug 13, 2018","1,274.10","1,274.10","1,274.10","1,274.10","0.01K","-1.58%"
"Aug 14, 2018","1,275.90","1,273.40","1,273.40","1,273.40","0.00K","0.14%"
"Aug 15, 2018","1,259.70","1,265.80","1,265.80","1,265.80","0.00K","-1.27%"
"Aug 16, 2018","1,258.00","1,258.00","1,258.00","1,258.00","0.04K","-0.13%"
"Aug 17, 2018","1,258.10","1,258.10","1,258.10","1,258.10","0.00K","0.01%"
"Aug 20, 2018","1,267.50","1,266.00","1,266.00","1,266.00","0.00K","0.75%"
"Aug 21, 2018","1,272.80","1,272.90","1,272.90","1,272.90","0.00K","0.42%"
"Aug 22, 2018","1,275.80","1,280.20","1,280.20","1,278.20","0.00K","0.24%"
"Aug 23, 2018","1,265.20","1,265.20","1,265.20","1,265.20","0.00K","-0.83%"
"Aug 24, 2018","1,285.00","1,285.00","1,285.00","1,285.00","0.01K","1.56%"
"Aug 27, 2018","1,288.00","1,288.00","1,288.00","1,288.00","0.15K","0.23%"
"Aug 28, 2018","1,286.40","1,286.40","1,286.40","1,286.40","0.14K","-0.12%"
"Aug 29, 2018","1,283.30","1,283.30","1,283.30","1,283.30","0.03K","-0.24%"
"Aug 30, 2018","1,276.10","1,276.10","1,276.10","1,276.10","0.01K","-0.56%"
"Aug 31, 2018","1,277.70","1,277.70","1,277.70","1,277.70","0.03K","0.13%"
"Sep 02, 2018","1,204.90","1,206.20","1,206.60","1,204.50","-","-5.70%"
"Sep 03, 2018","1,206.30","1,204.90","1,209.60","1,201.30","-","0.12%"
"Sep 04, 2018","1,270.20","1,270.20","1,270.20","1,270.20","0.03K","5.30%"
"Sep 05, 2018","1,272.60","1,266.10","1,271.90","1,266.10","0.01K","0.19%"
"Sep 06, 2018","1,275.70","1,275.70","1,275.70","1,275.70","0.00K","0.24%"
"Sep 07, 2018","1,272.10","1,272.10","1,272.10","1,272.10","0.00K","-0.28%"
"Sep 10, 2018","1,271.60","1,271.60","1,271.60","1,271.60","0.01K","-0.04%"
"Sep 11, 2018","1,274.40","1,274.40","1,274.40","1,274.40","0.02K","0.22%"
"Sep 12, 2018","1,283.90","1,269.60","1,271.00","1,269.50","0.02K","0.75%"
"Sep 13, 2018","1,281.00","1,281.00","1,281.00","1,281.00","0.02K","-0.23%"
"Sep 14, 2018","1,273.80","1,273.80","1,273.80","1,273.80","0.00K","-0.56%"
"Sep 17, 2018","1,278.40","1,278.40","1,278.40","1,278.40","0.04K","0.36%"
"Sep 18, 2018","1,275.70","1,275.70","1,275.70","1,275.70","0.03K","-0.21%"
"Sep 19, 2018","1,281.50","1,281.50","1,281.50","1,281.50","0.01K","0.45%"
"Sep 20, 2018","1,284.40","1,284.40","1,284.40","1,284.40","0.01K","0.23%"
"Sep 21, 2018","1,274.30","1,274.30","1,274.30","1,274.30","0.04K","-0.79%"
"Sep 24, 2018","1,277.40","1,277.40","1,277.40","1,277.40","0.01K","0.24%"
"Sep 25, 2018","1,278.20","1,278.20","1,278.20","1,278.20","0.02K","0.06%"
"Sep 26, 2018","1,271.80","1,271.80","1,271.80","1,271.80","0.00K","-0.50%"
"Sep 27, 2018","1,259.80","1,260.00","1,260.00","1,260.00","0.00K","-0.94%"
"Sep 28, 2018","1,268.70","1,270.00","1,270.00","1,270.00","0.00K","0.71%"
"Oct 01, 2018","1,264.40","1,264.40","1,264.40","1,264.40","0.18K","-0.34%"
"Oct 02, 2018","1,280.70","1,280.70","1,280.70","1,280.70","0.00K","1.29%"
"Oct 03, 2018","1,276.70","1,276.70","1,276.70","1,276.70","0.08K","-0.31%"
"Oct 04, 2018","1,275.50","1,275.50","1,275.50","1,275.50","0.00K","-0.09%"
"Oct 05, 2018","1,280.20","1,280.20","1,280.20","1,280.20","0.01K","0.37%"
"Oct 08, 2018","1,262.90","1,262.90","1,262.90","1,262.90","0.04K","-1.35%"
"Oct 09, 2018","1,265.80","1,265.80","1,265.80","1,265.80","0.01K","0.23%"
"Oct 10, 2018","1,267.70","1,267.70","1,267.70","1,267.70","0.06K","0.15%"
"Oct 11, 2018","1,302.30","1,271.20","1,271.20","1,271.20","0.00K","2.73%"
"Oct 12, 2018","1,296.30","1,296.30","1,296.30","1,296.30","0.12K","-0.46%"
"Oct 15, 2018","1,305.40","1,305.40","1,305.40","1,305.40","0.14K","0.70%"
"Oct 16, 2018","1,305.80","1,305.80","1,305.80","1,305.80","0.05K","0.03%"
"Oct 17, 2018","1,301.90","1,301.90","1,301.90","1,301.90","0.01K","-0.30%"
"Oct 18, 2018","1,305.10","1,305.10","1,305.10","1,305.10","0.17K","0.25%"
"Oct 19, 2018","1,303.80","1,303.80","1,303.80","1,303.80","0.06K","-0.10%"
"Oct 22, 2018","1,299.80","1,299.80","1,299.80","1,299.80","0.02K","-0.31%"
"Oct 23, 2018","1,312.00","1,312.00","1,312.00","1,312.00","0.03K","0.94%"
"Oct 24, 2018","1,305.50","1,305.50","1,305.50","1,305.50","0.01K","-0.50%"
"Oct 25, 2018","1,306.70","1,306.70","1,306.70","1,306.70","0.00K","0.09%"
"Oct 26, 2018","1,309.70","1,309.70","1,309.70","1,309.70","0.05K","0.23%"
"Oct 29, 2018","1,301.10","1,301.10","1,301.10","1,301.10","0.00K","-0.66%"
"Oct 30, 2018","1,298.90","1,296.70","1,296.70","1,296.70","0.00K","-0.17%"
"Oct 31, 2018","1,288.20","1,291.10","1,291.10","1,291.10","0.00K","-0.82%"
"Nov 01, 2018","1,312.20","1,312.20","1,312.20","1,312.20","0.01K","1.86%"
"Nov 02, 2018","1,307.30","1,307.30","1,307.30","1,307.30","0.00K","-0.37%"
"Nov 05, 2018","1,306.40","1,306.40","1,306.40","1,306.40","0.05K","-0.07%"
"Nov 06, 2018","1,300.40","1,300.40","1,300.40","1,300.40","0.01K","-0.46%"
"Nov 07, 2018","1,302.80","1,302.80","1,302.80","1,302.80","0.00K","0.18%"
"Nov 08, 2018","1,299.30","1,299.30","1,299.30","1,299.30","0.00K","-0.27%"
"Nov 09, 2018","1,282.20","1,282.20","1,282.20","1,282.20","0.08K","-1.32%"
"Nov 12, 2018","1,276.80","1,276.80","1,276.80","1,276.80","0.03K","-0.42%"
"Nov 13, 2018","1,274.70","1,274.70","1,274.70","1,274.70","0.01K","-0.16%"
"Nov 14, 2018","1,283.20","1,283.20","1,283.20","1,283.20","0.33K","0.67%"
"Nov 15, 2018","1,287.60","1,287.60","1,287.60","1,287.60","0.01K","0.34%"
"Nov 16, 2018","1,294.90","1,294.90","1,294.90","1,294.90","0.00K","0.57%"
"Nov 19, 2018","1,297.50","1,297.50","1,297.50","1,297.50","0.10K","0.20%"
"Nov 20, 2018","1,293.40","1,293.40","1,293.40","1,293.40","0.01K","-0.32%"
"Nov 21, 2018","1,300.80","1,300.80","1,300.80","1,300.80","0.34K","0.57%"
"Nov 22, 2018","1,228.00","1,226.40","1,229.70","1,225.50","-","-5.60%"
"Nov 23, 2018","1,296.10","1,296.10","1,296.10","1,296.10","0.06K","5.55%"
"Nov 26, 2018","1,295.80","1,295.80","1,295.80","1,295.80","0.00K","-0.02%"
"Nov 27, 2018","1,286.50","1,286.50","1,286.50","1,286.50","0.01K","-0.72%"
"Nov 28, 2018","1,296.40","1,296.40","1,296.40","1,296.40","0.00K","0.77%"
"Nov 29, 2018","1,297.00","1,297.00","1,297.00","1,297.00","0.00K","0.05%"
"Nov 30, 2018","1,292.70","1,289.70","1,289.70","1,289.70","0.00K","-0.33%"
"Dec 03, 2018","1,306.40","1,306.40","1,306.40","1,306.40","0.05K","1.06%"
"Dec 04, 2018","1,313.60","1,313.60","1,313.60","1,313.60","0.02K","0.55%"
"Dec 05, 2018","1,309.60","1,309.60","1,309.60","1,309.60","0.00K","-0.30%"
"Dec 06, 2018","1,310.20","1,313.90","1,313.90","1,309.50","0.00K","0.05%"
"Dec 07, 2018","1,319.50","1,319.50","1,319.50","1,319.50","0.00K","0.71%"
"Dec 10, 2018","1,314.80","1,314.80","1,314.80","1,314.80","0.09K","-0.36%"
"Dec 11, 2018","1,312.90","1,312.90","1,312.90","1,312.90","0.00K","-0.14%"
"Dec 12, 2018","1,315.80","1,315.80","1,315.80","1,315.80","0.07K","0.22%"
"Dec 13, 2018","1,313.20","1,313.20","1,313.20","1,313.20","0.19K","-0.20%"
"Dec 14, 2018","1,307.00","1,307.00","1,307.00","1,307.00","0.03K","-0.47%"
"Dec 17, 2018","1,317.40","1,317.40","1,317.40","1,317.40","0.01K","0.80%"
"Dec 18, 2018","1,318.50","1,318.50","1,318.50","1,318.50","0.03K","0.08%"
"Dec 19, 2018","1,321.30","1,321.30","1,321.30","1,321.30","0.27K","0.21%"
"Dec 20, 2018","1,333.10","1,333.10","1,333.10","1,333.10","0.01K","0.89%"
"Dec 21, 2018","1,323.10","1,323.10","1,323.10","1,323.10","0.06K","-0.75%"
"Dec 24, 2018","1,337.00","1,337.00","1,337.00","1,337.00","0.03K","1.05%"
"Dec 25, 2018","1,270.75","1,272.50","1,274.55","1,270.65","-","-4.96%"
"Dec 26, 2018","1,338.30","1,343.00","1,343.00","1,343.00","0.00K","5.32%"
"Dec 27, 2018","1,346.50","1,346.50","1,346.50","1,346.50","0.03K","0.61%"
"Dec 28, 2018","1,348.30","1,348.30","1,348.30","1,348.30","0.08K","0.13%"
"Dec 31, 2018","1,347.10","1,347.10","1,347.10","1,347.10","0.05K","-0.09%"
"Jan 01, 2019","1,283.35","1,284.70","1,284.75","1,282.85","-","-4.73%"
"Jan 02, 2019","1,349.50","1,349.50","1,349.50","1,349.50","0.10K","5.15%"
"Jan 03, 2019","1,359.80","1,359.80","1,359.80","1,359.80","0.01K","0.76%"
"Jan 04, 2019","1,351.00","1,351.80","1,351.80","1,351.80","0.00K","-0.65%"
"Jan 07, 2019","1,355.20","1,355.20","1,355.20","1,355.20","0.01K","0.31%"
"Jan 08, 2019","1,351.10","1,351.10","1,351.10","1,351.10","0.00K","-0.30%"
"Jan 09, 2019","1,357.30","1,357.30","1,357.30","1,357.30","0.10K","0.46%"
"Jan 10, 2019","1,353.00","1,353.00","1,353.00","1,353.00","0.55K","-0.32%"
"Jan 11, 2019","1,355.40","1,355.40","1,355.40","1,355.40","0.05K","0.18%"
"Jan 14, 2019","1,357.20","1,357.20","1,357.20","1,357.20","0.40K","0.13%"
"Jan 15, 2019","1,353.70","1,353.70","1,353.70","1,353.70","0.01K","-0.26%"
"Jan 16, 2019","1,359.30","1,359.30","1,359.30","1,359.30","0.00K","0.41%"
"Jan 17, 2019","1,357.90","1,357.90","1,357.90","1,357.90","0.03K","-0.10%"
"Jan 18, 2019","1,348.10","1,348.10","1,348.10","1,348.10","0.00K","-0.72%"
"Jan 20, 2019","1,282.05","1,281.30","1,282.70","1,280.50","-","-4.90%"
"Jan 21, 2019","1,279.05","1,281.95","1,282.95","1,276.15","-","-0.23%"
"Jan 22, 2019","1,348.40","1,348.40","1,348.40","1,348.40","0.15K","5.42%"
"Jan 23, 2019","1,349.30","1,349.30","1,349.30","1,349.30","0.02K","0.07%"
"Jan 24, 2019","1,344.90","1,344.90","1,344.90","1,344.90","0.05K","-0.33%"
"Jan 25, 2019","1,364.00","1,360.00","1,360.00","1,360.00","0.01K","1.42%"
"Jan 28, 2019","1,369.80","1,369.80","1,369.80","1,369.80","0.00K","0.43%"
"Jan 29, 2019","1,375.60","1,375.60","1,375.60","1,375.60","0.20K","0.42%"
"Jan 30, 2019","1,375.90","1,377.60","1,377.60","1,377.60","0.06K","0.02%"
"Jan 31, 2019","1,384.00","1,384.00","1,384.00","1,384.00","0.08K","0.59%"
"Feb 01, 2019","1,381.10","1,382.60","1,382.60","1,382.60","0.01K","-0.21%"
"Feb 04, 2019","1,378.30","1,378.30","1,378.30","1,378.30","0.00K","-0.20%"
"Feb 05, 2019","1,378.60","1,378.60","1,378.60","1,378.60","0.04K","0.02%"
"Feb 06, 2019","1,373.80","1,373.80","1,373.80","1,373.80","0.00K","-0.35%"
"Feb 07, 2019","1,373.60","1,373.60","1,373.60","1,373.60","0.00K","-0.01%"
"Feb 08, 2019","1,377.80","1,377.80","1,377.80","1,377.80","0.05K","0.31%"
"Feb 11, 2019","1,371.20","1,371.20","1,371.20","1,371.20","0.03K","-0.48%"
"Feb 12, 2019","1,373.20","1,373.20","1,373.20","1,373.20","0.00K","0.15%"
"Feb 13, 2019","1,374.60","1,374.60","1,374.60","1,374.60","0.05K","0.10%"
"Feb 14, 2019","1,373.20","1,373.20","1,373.20","1,373.20","0.07K","-0.10%"
"Feb 15, 2019","1,381.20","1,381.20","1,381.20","1,381.20","0.03K","0.58%"
"Feb 17, 2019","1,324.25","1,324.65","1,324.95","1,323.85","-","-4.12%"
"Feb 18, 2019","1,329.55","1,324.35","1,330.75","1,324.05","-","0.40%"
"Feb 19, 2019","1,403.90","1,403.90","1,403.90","1,403.90","0.04K","5.59%"
"Feb 20, 2019","1,406.70","1,406.70","1,406.70","1,406.70","0.15K","0.20%"
"Feb 21, 2019","1,387.20","1,388.00","1,388.00","1,388.00","0.03K","-1.39%"
"Feb 22, 2019","1,392.50","1,392.50","1,392.50","1,392.50","0.02K","0.38%"
"Feb 25, 2019","1,389.00","1,389.00","1,389.00","1,389.00","0.00K","-0.25%"
"Feb 26, 2019","1,387.90","1,387.90","1,387.90","1,387.90","0.00K","-0.08%"
"Feb 27, 2019","1,380.50","1,380.50","1,380.50","1,380.50","0.00K","-0.53%"
"Feb 28, 2019","1,375.30","1,374.00","1,374.00","1,374.00","0.01K","-0.38%"
"Mar 01, 2019","1,358.30","1,358.30","1,358.30","1,358.30","0.13K","-1.24%"
"Mar 04, 2019","1,346.30","1,346.30","1,346.30","1,346.30","0.02K","-0.88%"
"Mar 05, 2019","1,343.50","1,343.50","1,343.50","1,343.50","0.00K","-0.21%"
"Mar 06, 2019","1,346.50","1,346.50","1,346.50","1,346.50","0.00K","0.22%"
"Mar 07, 2019","1,344.90","1,344.90","1,344.90","1,344.90","0.04K","-0.12%"
"Mar 08, 2019","1,358.50","1,358.50","1,358.50","1,358.50","0.00K","1.01%"
"Mar 11, 2019","1,350.00","1,350.00","1,350.00","1,350.00","0.00K","-0.63%"
"Mar 12, 2019","1,356.60","1,356.60","1,356.60","1,356.60","0.08K","0.49%"
"Mar 13, 2019","1,368.10","1,368.10","1,368.10","1,368.10","0.02K","0.85%"
"Mar 14, 2019","1,352.90","1,352.90","1,352.90","1,352.90","0.23K","-1.11%"
"Mar 15, 2019","1,360.60","1,360.60","1,360.60","1,360.60","0.01K","0.57%"
"Mar 18, 2019","1,359.40","1,359.40","1,359.40","1,359.40","0.01K","-0.09%"
"Mar 19, 2019","1,364.70","1,364.70","1,364.70","1,364.70","0.00K","0.39%"
"Mar 20, 2019","1,359.50","1,359.50","1,359.50","1,359.50","0.02K","-0.38%"
"Mar 21, 2019","1,364.50","1,364.50","1,364.50","1,364.50","0.12K","0.37%"
"Mar 22, 2019","1,369.30","1,368.20","1,368.20","1,368.20","0.03K","0.35%"
"Mar 25, 2019","1,378.10","1,378.10","1,378.10","1,378.10","0.10K","0.64%"
"Mar 26, 2019","1,369.30","1,369.30","1,369.30","1,369.30","0.01K","-0.64%"
"Mar 27, 2019","1,363.80","1,363.80","1,363.80","1,363.80","0.04K","-0.40%"
"Mar 28, 2019","1,342.40","1,348.00","1,348.00","1,342.20","0.01K","-1.57%"
"Mar 29, 2019","1,346.00","1,354.10","1,354.10","1,354.10","0.00K","0.27%"
"Apr 01, 2019","1,342.70","1,342.70","1,342.70","1,342.70","0.03K","-0.25%"
"Apr 02, 2019","1,343.90","1,340.80","1,343.20","1,340.80","0.00K","0.09%"
"Apr 03, 2019","1,344.00","1,344.00","1,344.00","1,344.00","0.05K","0.01%"
"Apr 04, 2019","1,343.50","1,343.50","1,343.50","1,343.50","0.04K","-0.04%"
"Apr 05, 2019","1,345.20","1,345.20","1,345.20","1,345.20","0.05K","0.13%"
"Apr 08, 2019","1,351.90","1,351.90","1,351.90","1,351.90","0.00K","0.50%"
"Apr 09, 2019","1,358.40","1,358.40","1,358.40","1,358.40","0.00K","0.48%"
"Apr 10, 2019","1,363.90","1,363.90","1,363.90","1,363.90","0.08K","0.40%"
"Apr 11, 2019","1,343.40","1,356.60","1,356.60","1,356.60","0.00K","-1.50%"
"Apr 12, 2019","1,346.30","1,346.30","1,346.30","1,346.30","0.23K","0.22%"
"Apr 15, 2019","1,342.40","1,342.40","1,342.40","1,342.40","0.02K","-0.29%"
"Apr 16, 2019","1,328.10","1,329.10","1,329.10","1,329.00","0.05K","-1.07%"
"Apr 17, 2019","1,327.60","1,327.60","1,327.60","1,327.60","0.06K","-0.04%"
"Apr 18, 2019","1,326.90","1,326.90","1,326.90","1,326.90","0.08K","-0.05%"
"Apr 19, 2019","1,277.90","1,277.90","1,277.90","1,277.90","-","-3.69%"
"Apr 22, 2019","1,328.50","1,328.50","1,328.50","1,328.50","0.00K","3.96%"
"Apr 23, 2019","1,323.80","1,323.80","1,323.80","1,323.80","0.01K","-0.35%"
"Apr 24, 2019","1,329.90","1,329.90","1,329.90","1,329.90","0.15K","0.46%"
"Apr 25, 2019","1,330.20","1,330.20","1,330.20","1,330.20","0.00K","0.02%"
"Apr 26, 2019","1,339.20","1,339.20","1,339.20","1,339.20","0.38K","0.68%"
"Apr 29, 2019","1,331.60","1,331.60","1,331.60","1,331.60","0.14K","-0.57%"
"Apr 30, 2019","1,335.70","1,335.70","1,335.70","1,335.70","0.21K","0.31%"
"May 01, 2019","1,334.20","1,334.20","1,334.20","1,334.20","0.26K","-0.11%"
"May 02, 2019","1,322.20","1,323.00","1,323.00","1,323.00","0.00K","-0.90%"
"May 03, 2019","1,331.70","1,331.70","1,331.70","1,331.70","0.02K","0.72%"
"May 06, 2019","1,334.00","1,334.00","1,334.00","1,334.00","0.01K","0.17%"
"May 07, 2019","1,335.80","1,335.80","1,335.80","1,335.80","0.12K","0.13%"
"May 08, 2019","1,331.40","1,338.00","1,338.00","1,338.00","0.05K","-0.33%"
"May 09, 2019","1,335.10","1,335.10","1,335.10","1,335.10","0.04K","0.28%"
"May 10, 2019","1,337.20","1,337.20","1,337.20","1,337.20","0.05K","0.16%"
"May 13, 2019","1,350.20","1,350.20","1,350.20","1,350.20","0.12K","0.97%"
"May 14, 2019","1,343.40","1,343.40","1,343.40","1,343.40","0.20K","-0.50%"
"May 15, 2019","1,344.50","1,344.50","1,344.50","1,344.50","0.06K","0.08%"
"May 16, 2019","1,333.10","1,333.10","1,333.10","1,333.10","0.11K","-0.85%"
"May 17, 2019","1,322.50","1,322.50","1,322.50","1,322.50","0.21K","-0.80%"
"May 20, 2019","1,324.20","1,324.20","1,324.20","1,324.20","0.08K","0.13%"
"May 21, 2019","1,320.10","1,320.10","1,320.10","1,320.10","0.10K","-0.31%"
"May 22, 2019","1,321.30","1,321.30","1,321.30","1,321.30","0.02K","0.09%"
"May 23, 2019","1,331.80","1,328.40","1,328.40","1,328.40","0.00K","0.79%"
"May 24, 2019","1,330.10","1,329.20","1,329.20","1,329.20","0.00K","-0.13%"
"May 26, 2019","1,284.15","1,284.20","1,285.15","1,283.65","-","-3.45%"
"May 27, 2019","1,284.95","1,284.25","1,286.85","1,283.25","-","0.06%"
"May 28, 2019","1,323.30","1,322.60","1,322.60","1,322.60","0.12K","2.98%"
"May 29, 2019","1,326.50","1,327.80","1,327.80","1,327.80","0.00K","0.24%"
"May 30, 2019","1,341.40","1,332.40","1,332.40","1,332.40","0.33K","1.12%"
"May 31, 2019","1,357.50","1,342.90","1,347.80","1,342.90","0.22K","1.20%"
"Jun 03, 2019","1,372.90","1,356.50","1,356.50","1,356.50","0.07K","1.13%"
"Jun 04, 2019","1,373.90","1,366.50","1,366.50","1,366.50","0.03K","0.07%"
"Jun 05, 2019","1,377.60","1,376.60","1,376.60","1,368.80","0.16K","0.27%"
"Jun 06, 2019","1,385.90","1,370.00","1,370.00","1,370.00","0.09K","0.60%"
"Jun 07, 2019","1,389.30","1,388.50","1,388.50","1,382.40","0.05K","0.25%"
"Jun 10, 2019","1,374.30","1,378.00","1,378.00","1,367.00","0.01K","-1.08%"
"Jun 11, 2019","1,376.40","1,369.00","1,369.00","1,369.00","1.01K","0.15%"
"Jun 12, 2019","1,381.20","1,373.80","1,373.80","1,373.80","0.01K","0.35%"
"Jun 13, 2019","1,388.10","1,378.30","1,378.70","1,378.30","0.00K","0.50%"
"Jun 14, 2019","1,388.90","1,389.20","1,389.20","1,379.80","0.04K","0.06%"
"Jun 17, 2019","1,387.00","1,379.70","1,384.20","1,379.70","0.02K","-0.14%"
"Jun 18, 2019","1,394.80","1,379.70","1,394.50","1,379.70","0.18K","0.56%"
"Jun 19, 2019","1,391.20","1,382.10","1,382.10","1,382.10","0.09K","-0.26%"
"Jun 20, 2019","1,436.00","1,419.10","1,428.70","1,417.40","0.41K","3.22%"
"Jun 21, 2019","1,439.00","1,444.00","1,444.00","1,419.60","0.02K","0.21%"
"Jun 24, 2019","1,457.00","1,439.10","1,449.60","1,439.00","0.01K","1.25%"
"Jun 25, 2019","1,457.40","1,461.30","1,473.90","1,448.70","0.09K","0.03%"
"Jun 26, 2019","1,453.90","1,441.90","1,445.40","1,440.50","0.04K","-0.24%"
"Jun 27, 2019","1,450.60","1,444.50","1,444.50","1,444.50","0.06K","-0.23%"
"Jun 28, 2019","1,452.90","1,451.00","1,451.00","1,445.70","0.06K","0.16%"
"Jul 01, 2019","1,429.70","1,444.00","1,444.00","1,424.40","0.01K","-1.60%"
"Jul 02, 2019","1,448.90","1,428.60","1,428.60","1,428.60","0.07K","1.34%"
"Jul 03, 2019","1,462.10","1,465.50","1,465.50","1,461.90","0.00K","0.91%"
"Jul 04, 2019","1,423.55","1,421.25","1,426.65","1,412.85","-","-2.64%"
"Jul 05, 2019","1,442.70","1,428.00","1,433.00","1,428.00","0.02K","1.35%"
"Jul 08, 2019","1,443.40","1,436.90","1,436.90","1,436.90","0.05K","0.05%"
"Jul 09, 2019","1,444.40","1,430.60","1,430.80","1,430.60","0.02K","0.07%"
"Jul 10, 2019","1,456.60","1,450.50","1,450.50","1,450.50","0.07K","0.84%"
"Jul 11, 2019","1,451.40","1,461.40","1,467.20","1,461.40","0.01K","-0.36%"
"Jul 12, 2019","1,457.00","1,450.90","1,450.90","1,450.90","0.05K","0.39%"
"Jul 15, 2019","1,458.40","1,452.30","1,452.30","1,452.30","0.99K","0.10%"
"Jul 16, 2019","1,456.60","1,453.40","1,453.40","1,453.40","0.02K","-0.12%"
"Jul 17, 2019","1,469.30","1,455.00","1,467.30","1,455.00","0.02K","0.87%"
